edad,edad2,educ,ingreso_total_familiar,num_miembros_hogar,horastrab,pobre,AÑO,ITF
54.0,2916.0,13.0,0.0,5,,1,2025,0
56.0,3136.0,10.0,0.0,5,,1,2025,0
29.0,841.0,13.0,0.0,5,,1,2025,0
25.0,625.0,13.0,0.0,5,,1,2025,0
8.0,64.0,3.0,0.0,5,,1,2025,0
62.0,3844.0,8.0,0.0,3,,1,2025,0
61.0,3721.0,8.0,0.0,3,,1,2025,0
34.0,1156.0,16.0,0.0,3,,1,2025,0
54.0,2916.0,23.0,1770000.0,5,0.0,0,2025,1770000
46.0,2116.0,13.0,1770000.0,5,28.0,0,2025,1770000
8.0,64.0,4.0,1770000.0,5,,0,2025,1770000
18.0,324.0,13.0,1770000.0,5,,0,2025,1770000
39.0,1521.0,13.0,0.0,3,,1,2025,0
42.0,1764.0,13.0,0.0,3,,1,2025,0
7.0,49.0,2.0,0.0,3,,1,2025,0
84.0,7056.0,11.0,0.0,1,,1,2025,0
59.0,3481.0,8.0,1500000.0,2,,0,2025,1500000
74.0,5476.0,13.0,1500000.0,2,,0,2025,1500000
79.0,6241.0,13.0,0.0,2,,1,2025,0
43.0,1849.0,16.0,0.0,2,,1,2025,0
66.0,4356.0,8.0,0.0,2,,1,2025,0
69.0,4761.0,8.0,0.0,2,,1,2025,0
39.0,1521.0,8.0,0.0,2,28.0,1,2025,0
40.0,1600.0,,0.0,2,29.0,1,2025,0
27.0,729.0,15.0,2050000.0,2,,0,2025,2050000
61.0,3721.0,19.0,600000.0,1,,0,2025,600000
35.0,1225.0,12.0,800000.0,1,,0,2025,800000
30.0,900.0,13.0,1195000.0,1,,0,2025,1195000
31.0,961.0,19.0,2000000.0,1,,0,2025,2000000
71.0,5041.0,16.0,1200000.0,1,,0,2025,1200000
49.0,2401.0,11.0,0.0,3,,1,2025,0
15.0,225.0,10.0,0.0,3,,1,2025,0
24.0,576.0,0.0,0.0,3,,1,2025,0
65.0,4225.0,8.0,0.0,3,40.0,1,2025,0
67.0,4489.0,8.0,0.0,3,48.0,1,2025,0
34.0,1156.0,13.0,0.0,3,,1,2025,0
53.0,2809.0,8.0,100000.0,1,,1,2025,100000
44.0,1936.0,13.0,1110000.0,6,,1,2025,1110000
34.0,1156.0,13.0,1110000.0,6,,1,2025,1110000
13.0,169.0,8.0,1110000.0,6,,1,2025,1110000
10.0,100.0,7.0,1110000.0,6,,1,2025,1110000
5.0,25.0,0.0,1110000.0,6,,1,2025,1110000
3.0,9.0,,1110000.0,6,,1,2025,1110000
19.0,361.0,13.0,1770000.0,5,,0,2025,1770000
44.0,1936.0,13.0,0.0,3,0.0,1,2025,0
49.0,2401.0,8.0,0.0,3,0.0,1,2025,0
18.0,324.0,12.0,0.0,3,,1,2025,0
64.0,4096.0,9.0,0.0,2,,1,2025,0
36.0,1296.0,19.0,0.0,2,,1,2025,0
45.0,2025.0,9.0,0.0,5,0.0,1,2025,0
49.0,2401.0,13.0,0.0,5,36.0,1,2025,0
21.0,441.0,15.0,0.0,5,,1,2025,0
18.0,324.0,13.0,0.0,5,,1,2025,0
18.0,324.0,,0.0,5,,1,2025,0
49.0,2401.0,4.0,0.0,1,,1,2025,0
58.0,3364.0,16.0,1020000.0,1,,0,2025,1020000
43.0,1849.0,16.0,1200000.0,1,,0,2025,1200000
62.0,3844.0,12.0,750000.0,2,,0,2025,750000
29.0,841.0,9.0,0.0,4,44.0,1,2025,0
32.0,1024.0,13.0,0.0,4,0.0,1,2025,0
10.0,100.0,6.0,0.0,4,,1,2025,0
9.0,81.0,4.0,0.0,4,,1,2025,0
86.0,7396.0,4.0,0.0,5,,1,2025,0
56.0,3136.0,8.0,0.0,5,,1,2025,0
29.0,841.0,15.0,0.0,5,,1,2025,0
26.0,676.0,13.0,0.0,5,,1,2025,0
10.0,100.0,6.0,0.0,5,,1,2025,0
49.0,2401.0,9.0,0.0,3,,1,2025,0
44.0,1936.0,8.0,0.0,3,,1,2025,0
20.0,400.0,13.0,0.0,3,,1,2025,0
37.0,1369.0,13.0,0.0,4,999.0,1,2025,0
25.0,625.0,13.0,1490000.0,2,48.0,0,2025,1490000
45.0,2025.0,13.0,1490000.0,2,80.0,0,2025,1490000
34.0,1156.0,13.0,370000.0,6,,1,2025,370000
31.0,961.0,8.0,370000.0,6,,1,2025,370000
27.0,729.0,13.0,370000.0,6,,1,2025,370000
23.0,529.0,7.0,370000.0,6,,1,2025,370000
63.0,3969.0,11.0,0.0,7,,1,2025,0
38.0,1444.0,13.0,0.0,7,,1,2025,0
28.0,784.0,13.0,0.0,7,,1,2025,0
24.0,576.0,13.0,0.0,7,,1,2025,0
58.0,3364.0,13.0,870000.0,2,27.0,0,2025,870000
59.0,3481.0,16.0,870000.0,2,0.0,0,2025,870000
62.0,3844.0,13.0,1343000.0,2,,0,2025,1343000
60.0,3600.0,13.0,1343000.0,2,,0,2025,1343000
46.0,2116.0,19.0,4000000.0,4,,0,2025,4000000
46.0,2116.0,23.0,4000000.0,4,,0,2025,4000000
7.0,49.0,2.0,4000000.0,4,,0,2025,4000000
33.0,1089.0,11.0,750000.0,2,,0,2025,750000
36.0,1296.0,16.0,0.0,3,,1,2025,0
34.0,1156.0,19.0,0.0,3,,1,2025,0
3.0,9.0,0.0,0.0,3,,1,2025,0
58.0,3364.0,19.0,0.0,2,,1,2025,0
21.0,441.0,16.0,0.0,2,,1,2025,0
34.0,1156.0,13.0,2250000.0,1,,0,2025,2250000
57.0,3249.0,8.0,350000.0,2,,1,2025,350000
30.0,900.0,0.0,350000.0,2,,1,2025,350000
82.0,6724.0,9.0,326000.0,1,,0,2025,326000
65.0,4225.0,8.0,0.0,4,,1,2025,0
42.0,1764.0,13.0,1500000.0,3,,0,2025,1500000
19.0,361.0,12.0,1500000.0,3,,0,2025,1500000
17.0,289.0,11.0,1500000.0,3,,0,2025,1500000
53.0,2809.0,13.0,2300000.0,2,,0,2025,2300000
11.0,121.0,8.0,2300000.0,2,,0,2025,2300000
78.0,6084.0,16.0,6475000.0,2,0.0,0,2025,6475000
55.0,3025.0,19.0,6475000.0,2,0.0,0,2025,6475000
45.0,2025.0,8.0,290000.0,2,30.0,1,2025,290000
56.0,3136.0,8.0,290000.0,2,0.0,1,2025,290000
81.0,6561.0,14.0,6740000.0,2,,0,2025,6740000
75.0,5625.0,15.0,6740000.0,2,,0,2025,6740000
68.0,4624.0,13.0,340000.0,1,,0,2025,340000
57.0,3249.0,13.0,98000.0,1,,1,2025,98000
49.0,2401.0,19.0,0.0,4,84.0,1,2025,0
40.0,1600.0,16.0,0.0,4,0.0,1,2025,0
14.0,196.0,10.0,0.0,4,,1,2025,0
9.0,81.0,4.0,0.0,4,,1,2025,0
38.0,1444.0,13.0,0.0,4,999.0,1,2025,0
19.0,361.0,13.0,0.0,4,,1,2025,0
5.0,25.0,0.0,0.0,4,,1,2025,0
48.0,2304.0,13.0,0.0,6,,1,2025,0
37.0,1369.0,16.0,0.0,6,,1,2025,0
71.0,5041.0,16.0,0.0,6,,1,2025,0
17.0,289.0,12.0,0.0,6,,1,2025,0
11.0,121.0,6.0,0.0,6,,1,2025,0
9.0,81.0,5.0,0.0,6,,1,2025,0
35.0,1225.0,13.0,1120000.0,4,,1,2025,1120000
34.0,1156.0,13.0,1120000.0,4,,1,2025,1120000
14.0,196.0,8.0,1120000.0,4,,1,2025,1120000
5.0,25.0,1.0,1120000.0,4,,1,2025,1120000
14.0,196.0,9.0,370000.0,6,,1,2025,370000
9.0,81.0,5.0,370000.0,6,,1,2025,370000
45.0,2025.0,13.0,0.0,4,999.0,1,2025,0
46.0,2116.0,19.0,0.0,4,36.0,1,2025,0
13.0,169.0,8.0,0.0,4,,1,2025,0
10.0,100.0,5.0,0.0,4,,1,2025,0
86.0,7396.0,4.0,350000.0,1,,0,2025,350000
62.0,3844.0,19.0,0.0,3,,1,2025,0
30.0,900.0,19.0,0.0,3,,1,2025,0
19.0,361.0,,0.0,3,,1,2025,0
71.0,5041.0,16.0,745000.0,1,,0,2025,745000
73.0,5329.0,16.0,575000.0,2,,0,2025,575000
39.0,1521.0,16.0,575000.0,2,,0,2025,575000
34.0,1156.0,16.0,2050000.0,2,0.0,0,2025,2050000
33.0,1089.0,23.0,2050000.0,2,24.0,0,2025,2050000
32.0,1024.0,19.0,0.0,7,,1,2025,0
3.0,9.0,0.0,0.0,7,,1,2025,0
16.0,256.0,13.0,0.0,7,,1,2025,0
1.0,1.0,0.0,1510000.0,5,,0,2025,1510000
30.0,900.0,13.0,1510000.0,5,,0,2025,1510000
38.0,1444.0,13.0,1510000.0,5,,0,2025,1510000
11.0,121.0,6.0,1510000.0,5,,0,2025,1510000
10.0,100.0,5.0,1510000.0,5,,0,2025,1510000
37.0,1369.0,8.0,394000.0,5,2.0,1,2025,394000
42.0,1764.0,8.0,394000.0,5,30.0,1,2025,394000
16.0,256.0,12.0,394000.0,5,,1,2025,394000
13.0,169.0,9.0,394000.0,5,,1,2025,394000
8.0,64.0,3.0,394000.0,5,,1,2025,394000
39.0,1521.0,16.0,735000.0,4,,1,2025,735000
73.0,5329.0,11.0,347000.0,1,,0,2025,347000
25.0,625.0,11.0,200000.0,1,,1,2025,200000
51.0,2601.0,13.0,0.0,3,,1,2025,0
27.0,729.0,13.0,0.0,3,44.0,1,2025,0
27.0,729.0,,0.0,3,40.0,1,2025,0
69.0,4761.0,13.0,0.0,1,,1,2025,0
36.0,1296.0,15.0,1800000.0,3,40.0,0,2025,1800000
14.0,196.0,10.0,4000000.0,4,,0,2025,4000000
62.0,3844.0,13.0,0.0,4,,1,2025,0
24.0,576.0,13.0,0.0,4,,1,2025,0
40.0,1600.0,8.0,0.0,4,,1,2025,0
41.0,1681.0,9.0,321000.0,1,,1,2025,321000
48.0,2304.0,3.0,2460000.0,4,27.0,0,2025,2460000
47.0,2209.0,8.0,2460000.0,4,72.0,0,2025,2460000
13.0,169.0,9.0,2460000.0,4,,0,2025,2460000
12.0,144.0,7.0,2460000.0,4,,0,2025,2460000
39.0,1521.0,13.0,958000.0,4,,1,2025,958000
36.0,1296.0,13.0,958000.0,4,,1,2025,958000
1.0,1.0,0.0,958000.0,4,,1,2025,958000
7.0,49.0,3.0,958000.0,4,,1,2025,958000
69.0,4761.0,8.0,610000.0,3,0.0,1,2025,610000
61.0,3721.0,13.0,610000.0,3,0.0,1,2025,610000
18.0,324.0,13.0,610000.0,3,,1,2025,610000
33.0,1089.0,9.0,1360000.0,4,,0,2025,1360000
25.0,625.0,13.0,1360000.0,4,,0,2025,1360000
1.0,1.0,0.0,1360000.0,4,,0,2025,1360000
,,,1360000.0,4,,0,2025,1360000
19.0,361.0,14.0,600000.0,2,,1,2025,600000
23.0,529.0,19.0,600000.0,2,,1,2025,600000
25.0,625.0,16.0,1500000.0,1,,0,2025,1500000
20.0,400.0,16.0,200000.0,1,,1,2025,200000
40.0,1600.0,23.0,0.0,3,,1,2025,0
40.0,1600.0,19.0,0.0,3,,1,2025,0
,,,0.0,3,,1,2025,0
45.0,2025.0,22.0,1650000.0,1,,0,2025,1650000
29.0,841.0,21.0,2800000.0,2,55.0,0,2025,2800000
27.0,729.0,19.0,2800000.0,2,40.0,0,2025,2800000
24.0,576.0,10.0,780000.0,6,,1,2025,780000
19.0,361.0,1.0,780000.0,6,,1,2025,780000
6.0,36.0,0.0,780000.0,6,,1,2025,780000
45.0,2025.0,8.0,780000.0,6,,1,2025,780000
32.0,1024.0,13.0,735000.0,4,,1,2025,735000
11.0,121.0,6.0,735000.0,4,,1,2025,735000
4.0,16.0,,735000.0,4,,1,2025,735000
31.0,961.0,13.0,1420000.0,6,,1,2025,1420000
32.0,1024.0,13.0,1420000.0,6,,1,2025,1420000
5.0,25.0,1.0,1420000.0,6,,1,2025,1420000
3.0,9.0,0.0,1420000.0,6,,1,2025,1420000
14.0,196.0,10.0,1420000.0,6,,1,2025,1420000
11.0,121.0,7.0,1420000.0,6,,1,2025,1420000
74.0,5476.0,11.0,600000.0,1,,0,2025,600000
50.0,2500.0,9.0,1760000.0,3,,0,2025,1760000
17.0,289.0,12.0,1760000.0,3,,0,2025,1760000
19.0,361.0,13.0,1760000.0,3,,0,2025,1760000
68.0,4624.0,8.0,0.0,1,,1,2025,0
82.0,6724.0,8.0,1363000.0,4,,0,2025,1363000
34.0,1156.0,14.0,1363000.0,4,,0,2025,1363000
53.0,2809.0,13.0,1363000.0,4,,0,2025,1363000
55.0,3025.0,8.0,1363000.0,4,,0,2025,1363000
34.0,1156.0,9.0,1200000.0,4,,0,2025,1200000
54.0,2916.0,16.0,1200000.0,4,,0,2025,1200000
22.0,484.0,12.0,1200000.0,4,,0,2025,1200000
2.0,4.0,,1200000.0,4,,0,2025,1200000
73.0,5329.0,16.0,1550000.0,2,30.0,0,2025,1550000
55.0,3025.0,19.0,1550000.0,2,30.0,0,2025,1550000
52.0,2704.0,19.0,2700000.0,3,,0,2025,2700000
34.0,1156.0,19.0,1800000.0,3,30.0,0,2025,1800000
,,,1800000.0,3,,0,2025,1800000
45.0,2025.0,18.0,0.0,4,,1,2025,0
46.0,2116.0,19.0,0.0,4,,1,2025,0
24.0,576.0,16.0,0.0,4,,1,2025,0
20.0,400.0,15.0,0.0,4,,1,2025,0
79.0,6241.0,19.0,0.0,2,,1,2025,0
86.0,7396.0,19.0,0.0,2,,1,2025,0
32.0,1024.0,,1490000.0,2,,0,2025,1490000
54.0,2916.0,13.0,1490000.0,2,,0,2025,1490000
55.0,3025.0,8.0,573000.0,3,,1,2025,573000
18.0,324.0,12.0,573000.0,3,0.0,1,2025,573000
19.0,361.0,11.0,573000.0,3,0.0,1,2025,573000
19.0,361.0,10.0,0.0,3,0.0,1,2025,0
23.0,529.0,10.0,0.0,3,60.0,1,2025,0
,,,0.0,3,,1,2025,0
51.0,2601.0,23.0,6400000.0,5,0.0,0,2025,6400000
51.0,2601.0,23.0,6400000.0,5,0.0,0,2025,6400000
44.0,1936.0,16.0,690000.0,3,,1,2025,690000
14.0,196.0,11.0,690000.0,3,,1,2025,690000
60.0,3600.0,8.0,0.0,4,,1,2025,0
40.0,1600.0,10.0,0.0,4,0.0,1,2025,0
33.0,1089.0,10.0,0.0,4,0.0,1,2025,0
14.0,196.0,10.0,0.0,4,,1,2025,0
89.0,7921.0,19.0,0.0,4,,1,2025,0
80.0,6400.0,13.0,0.0,4,,1,2025,0
66.0,4356.0,13.0,0.0,4,,1,2025,0
86.0,7396.0,19.0,0.0,4,,1,2025,0
44.0,1936.0,11.0,780000.0,6,,1,2025,780000
25.0,625.0,11.0,780000.0,6,,1,2025,780000
70.0,4900.0,8.0,2140000.0,3,10.0,0,2025,2140000
63.0,3969.0,13.0,2140000.0,3,0.0,0,2025,2140000
34.0,1156.0,16.0,2140000.0,3,,0,2025,2140000
49.0,2401.0,11.0,2208000.0,3,8.0,0,2025,2208000
13.0,169.0,10.0,2208000.0,3,,0,2025,2208000
52.0,2704.0,16.0,2208000.0,3,56.0,0,2025,2208000
31.0,961.0,19.0,2300000.0,3,20.0,0,2025,2300000
43.0,1849.0,19.0,2300000.0,3,27.0,0,2025,2300000
,,,2300000.0,3,,0,2025,2300000
67.0,4489.0,13.0,620000.0,3,0.0,1,2025,620000
67.0,4489.0,19.0,620000.0,3,0.0,1,2025,620000
32.0,1024.0,13.0,620000.0,3,,1,2025,620000
57.0,3249.0,19.0,2200000.0,3,,0,2025,2200000
58.0,3364.0,16.0,2200000.0,3,,0,2025,2200000
22.0,484.0,15.0,2200000.0,3,,0,2025,2200000
25.0,625.0,13.0,0.0,2,43.0,1,2025,0
29.0,841.0,13.0,0.0,2,45.0,1,2025,0
9.0,81.0,4.0,0.0,5,,1,2025,0
44.0,1936.0,9.0,0.0,5,84.0,1,2025,0
38.0,1444.0,13.0,0.0,5,84.0,1,2025,0
17.0,289.0,13.0,0.0,5,,1,2025,0
14.0,196.0,10.0,0.0,5,,1,2025,0
36.0,1296.0,16.0,0.0,1,,1,2025,0
64.0,4096.0,8.0,0.0,2,,1,2025,0
26.0,676.0,16.0,0.0,2,,1,2025,0
88.0,7744.0,8.0,0.0,1,,1,2025,0
34.0,1156.0,8.0,0.0,2,,1,2025,0
14.0,196.0,10.0,0.0,2,,1,2025,0
71.0,5041.0,8.0,565000.0,1,,0,2025,565000
26.0,676.0,17.0,0.0,4,,1,2025,0
39.0,1521.0,13.0,0.0,4,,1,2025,0
48.0,2304.0,13.0,0.0,4,,1,2025,0
18.0,324.0,13.0,0.0,4,,1,2025,0
54.0,2916.0,8.0,0.0,1,,1,2025,0
8.0,64.0,4.0,920000.0,4,,1,2025,920000
43.0,1849.0,13.0,2700000.0,3,,0,2025,2700000
12.0,144.0,7.0,2700000.0,3,,0,2025,2700000
41.0,1681.0,15.0,2000000.0,1,,0,2025,2000000
73.0,5329.0,13.0,600000.0,1,,0,2025,600000
76.0,5776.0,16.0,3300000.0,2,,0,2025,3300000
81.0,6561.0,16.0,3300000.0,2,,0,2025,3300000
66.0,4356.0,13.0,1690000.0,2,,0,2025,1690000
45.0,2025.0,13.0,1690000.0,2,,0,2025,1690000
46.0,2116.0,15.0,0.0,1,,1,2025,0
46.0,2116.0,12.0,1605000.0,4,,0,2025,1605000
23.0,529.0,13.0,1605000.0,4,,0,2025,1605000
17.0,289.0,12.0,1605000.0,4,,0,2025,1605000
24.0,576.0,13.0,1605000.0,4,,0,2025,1605000
64.0,4096.0,4.0,310000.0,1,,0,2025,310000
45.0,2025.0,16.0,160000.0,4,,1,2025,160000
18.0,324.0,13.0,160000.0,4,,1,2025,160000
12.0,144.0,8.0,160000.0,4,,1,2025,160000
3.0,9.0,0.0,160000.0,4,,1,2025,160000
77.0,5929.0,8.0,0.0,1,,1,2025,0
51.0,2601.0,12.0,0.0,3,,1,2025,0
50.0,2500.0,9.0,0.0,3,,1,2025,0
16.0,256.0,13.0,6400000.0,5,,0,2025,6400000
13.0,169.0,10.0,6400000.0,5,,0,2025,6400000
10.0,100.0,5.0,6400000.0,5,,0,2025,6400000
75.0,5625.0,,1204000.0,3,,0,2025,1204000
78.0,6084.0,,1204000.0,3,,0,2025,1204000
42.0,1764.0,13.0,1204000.0,3,,0,2025,1204000
11.0,121.0,8.0,690000.0,3,,1,2025,690000
59.0,3481.0,,0.0,1,,1,2025,0
44.0,1936.0,13.0,1990000.0,5,44.0,0,2025,1990000
53.0,2809.0,10.0,1990000.0,5,50.0,0,2025,1990000
28.0,784.0,8.0,1990000.0,5,,0,2025,1990000
3.0,9.0,0.0,1990000.0,5,,0,2025,1990000
23.0,529.0,9.0,1990000.0,5,,0,2025,1990000
53.0,2809.0,13.0,0.0,2,,1,2025,0
53.0,2809.0,11.0,0.0,2,,1,2025,0
69.0,4761.0,8.0,264000.0,3,0.0,1,2025,264000
56.0,3136.0,8.0,264000.0,3,0.0,1,2025,264000
8.0,64.0,4.0,264000.0,3,,1,2025,264000
44.0,1936.0,8.0,310000.0,2,,1,2025,310000
65.0,4225.0,8.0,310000.0,2,,1,2025,310000
52.0,2704.0,16.0,1150000.0,1,,0,2025,1150000
41.0,1681.0,15.0,950000.0,1,,0,2025,950000
2.0,4.0,0.0,920000.0,4,,1,2025,920000
31.0,961.0,13.0,920000.0,4,40.0,1,2025,920000
25.0,625.0,12.0,920000.0,4,0.0,1,2025,920000
58.0,3364.0,15.0,0.0,4,,1,2025,0
56.0,3136.0,13.0,0.0,4,40.0,1,2025,0
55.0,3025.0,13.0,0.0,4,25.0,1,2025,0
24.0,576.0,13.0,0.0,4,,1,2025,0
33.0,1089.0,13.0,1254000.0,4,40.0,0,2025,1254000
33.0,1089.0,13.0,1254000.0,4,22.0,0,2025,1254000
13.0,169.0,9.0,1254000.0,4,,0,2025,1254000
6.0,36.0,2.0,1254000.0,4,,0,2025,1254000
56.0,3136.0,13.0,1900000.0,1,,0,2025,1900000
51.0,2601.0,23.0,2100000.0,4,,0,2025,2100000
24.0,576.0,15.0,2100000.0,4,,0,2025,2100000
21.0,441.0,12.0,0.0,3,,1,2025,0
78.0,6084.0,13.0,370000.0,2,,1,2025,370000
65.0,4225.0,5.0,370000.0,2,,1,2025,370000
24.0,576.0,13.0,500000.0,1,,0,2025,500000
36.0,1296.0,8.0,450000.0,2,24.0,1,2025,450000
32.0,1024.0,13.0,450000.0,2,0.0,1,2025,450000
52.0,2704.0,17.0,600000.0,2,,1,2025,600000
23.0,529.0,13.0,600000.0,2,,1,2025,600000
80.0,6400.0,,2720000.0,3,,0,2025,2720000
48.0,2304.0,19.0,2720000.0,3,,0,2025,2720000
20.0,400.0,15.0,2720000.0,3,,0,2025,2720000
68.0,4624.0,11.0,556000.0,3,,1,2025,556000
41.0,1681.0,19.0,556000.0,3,,1,2025,556000
2.0,4.0,0.0,556000.0,3,,1,2025,556000
73.0,5329.0,19.0,0.0,1,,1,2025,0
24.0,576.0,10.0,1910000.0,4,,0,2025,1910000
25.0,625.0,8.0,1910000.0,4,,0,2025,1910000
3.0,9.0,,1910000.0,4,,0,2025,1910000
59.0,3481.0,,1910000.0,4,,0,2025,1910000
37.0,1369.0,13.0,610000.0,3,56.0,1,2025,610000
37.0,1369.0,13.0,610000.0,3,0.0,1,2025,610000
2.0,4.0,,610000.0,3,,1,2025,610000
31.0,961.0,13.0,0.0,4,,1,2025,0
31.0,961.0,13.0,0.0,4,,1,2025,0
9.0,81.0,5.0,0.0,4,,1,2025,0
5.0,25.0,0.0,0.0,4,,1,2025,0
24.0,576.0,16.0,2080000.0,2,0.0,0,2025,2080000
24.0,576.0,16.0,2080000.0,2,0.0,0,2025,2080000
88.0,7744.0,23.0,0.0,2,,1,2025,0
79.0,6241.0,16.0,0.0,2,,1,2025,0
46.0,2116.0,13.0,0.0,2,,1,2025,0
21.0,441.0,12.0,0.0,2,,1,2025,0
54.0,2916.0,8.0,1380000.0,8,,1,2025,1380000
28.0,784.0,13.0,1380000.0,8,,1,2025,1380000
49.0,2401.0,8.0,1380000.0,8,,1,2025,1380000
21.0,441.0,13.0,1380000.0,8,,1,2025,1380000
4.0,16.0,0.0,1380000.0,8,,1,2025,1380000
8.0,64.0,3.0,1380000.0,8,,1,2025,1380000
2.0,4.0,0.0,1380000.0,8,,1,2025,1380000
64.0,4096.0,13.0,0.0,5,,1,2025,0
41.0,1681.0,15.0,0.0,5,,1,2025,0
46.0,2116.0,13.0,0.0,5,,1,2025,0
15.0,225.0,10.0,0.0,5,,1,2025,0
11.0,121.0,6.0,0.0,5,,1,2025,0
48.0,2304.0,14.0,6500000.0,2,30.0,0,2025,6500000
55.0,3025.0,14.0,5300000.0,4,,0,2025,5300000
48.0,2304.0,16.0,5300000.0,4,,0,2025,5300000
21.0,441.0,13.0,2100000.0,4,,0,2025,2100000
15.0,225.0,12.0,2100000.0,4,,0,2025,2100000
77.0,5929.0,,0.0,5,,1,2025,0
42.0,1764.0,13.0,0.0,5,,1,2025,0
50.0,2500.0,8.0,0.0,5,,1,2025,0
20.0,400.0,16.0,0.0,5,,1,2025,0
24.0,576.0,13.0,0.0,5,,1,2025,0
41.0,1681.0,19.0,3400000.0,3,40.0,0,2025,3400000
35.0,1225.0,16.0,3400000.0,3,38.0,0,2025,3400000
11.0,121.0,8.0,3400000.0,3,,0,2025,3400000
82.0,6724.0,4.0,1719000.0,2,,0,2025,1719000
48.0,2304.0,,1719000.0,2,,0,2025,1719000
38.0,1444.0,13.0,3800000.0,4,36.0,0,2025,3800000
33.0,1089.0,13.0,3800000.0,4,36.0,0,2025,3800000
15.0,225.0,11.0,3800000.0,4,,0,2025,3800000
6.0,36.0,1.0,3800000.0,4,,0,2025,3800000
93.0,8649.0,,0.0,1,,1,2025,0
57.0,3249.0,23.0,2000000.0,1,,0,2025,2000000
43.0,1849.0,15.0,2160000.0,2,,0,2025,2160000
5.0,25.0,1.0,2160000.0,2,,0,2025,2160000
50.0,2500.0,19.0,0.0,3,,1,2025,0
83.0,6889.0,4.0,0.0,5,,1,2025,0
56.0,3136.0,11.0,0.0,5,,1,2025,0
24.0,576.0,13.0,0.0,5,,1,2025,0
22.0,484.0,15.0,0.0,5,,1,2025,0
3.0,9.0,0.0,0.0,5,,1,2025,0
85.0,7225.0,8.0,620000.0,1,,0,2025,620000
24.0,576.0,16.0,0.0,4,,1,2025,0
22.0,484.0,14.0,0.0,4,,1,2025,0
54.0,2916.0,8.0,0.0,4,40.0,1,2025,0
55.0,3025.0,6.0,0.0,4,0.0,1,2025,0
51.0,2601.0,8.0,437000.0,4,,1,2025,437000
20.0,400.0,13.0,437000.0,4,,1,2025,437000
14.0,196.0,10.0,437000.0,4,,1,2025,437000
14.0,196.0,10.0,437000.0,4,,1,2025,437000
39.0,1521.0,13.0,260000.0,3,,1,2025,260000
21.0,441.0,13.0,260000.0,3,,1,2025,260000
14.0,196.0,11.0,260000.0,3,,1,2025,260000
4.0,16.0,0.0,1380000.0,8,,1,2025,1380000
32.0,1024.0,13.0,3600000.0,3,45.0,0,2025,3600000
35.0,1225.0,13.0,3600000.0,3,20.0,0,2025,3600000
6.0,36.0,2.0,3600000.0,3,,0,2025,3600000
58.0,3364.0,10.0,940000.0,1,,0,2025,940000
26.0,676.0,9.0,580000.0,4,70.0,1,2025,580000
28.0,784.0,11.0,580000.0,4,0.0,1,2025,580000
6.0,36.0,1.0,580000.0,4,,1,2025,580000
6.0,36.0,0.0,580000.0,4,,1,2025,580000
74.0,5476.0,13.0,850000.0,3,,1,2025,850000
73.0,5329.0,8.0,850000.0,3,,1,2025,850000
45.0,2025.0,10.0,850000.0,3,,1,2025,850000
39.0,1521.0,15.0,2050000.0,5,36.0,0,2025,2050000
35.0,1225.0,10.0,2050000.0,5,40.0,0,2025,2050000
49.0,2401.0,19.0,6500000.0,2,46.0,0,2025,6500000
70.0,4900.0,13.0,1300000.0,1,,0,2025,1300000
26.0,676.0,15.0,5300000.0,4,40.0,0,2025,5300000
20.0,400.0,13.0,5300000.0,4,40.0,0,2025,5300000
24.0,576.0,15.0,840000.0,2,0.0,0,2025,840000
24.0,576.0,14.0,840000.0,2,54.0,0,2025,840000
25.0,625.0,19.0,0.0,3,,1,2025,0
24.0,576.0,19.0,0.0,3,,1,2025,0
40.0,1600.0,14.0,17709000.0,4,,0,2025,17709000
50.0,2500.0,13.0,17709000.0,4,,0,2025,17709000
14.0,196.0,9.0,17709000.0,4,,0,2025,17709000
18.0,324.0,14.0,17709000.0,4,,0,2025,17709000
12.0,144.0,9.0,2050000.0,5,,0,2025,2050000
5.0,25.0,0.0,2050000.0,5,,0,2025,2050000
57.0,3249.0,9.0,2050000.0,5,,0,2025,2050000
57.0,3249.0,8.0,0.0,4,,1,2025,0
59.0,3481.0,13.0,0.0,4,,1,2025,0
29.0,841.0,13.0,0.0,4,,1,2025,0
22.0,484.0,13.0,0.0,4,,1,2025,0
65.0,4225.0,8.0,0.0,1,,1,2025,0
46.0,2116.0,13.0,1000000.0,1,,0,2025,1000000
63.0,3969.0,19.0,0.0,4,,1,2025,0
54.0,2916.0,19.0,0.0,4,,1,2025,0
19.0,361.0,14.0,0.0,4,,1,2025,0
22.0,484.0,0.0,0.0,4,,1,2025,0
31.0,961.0,13.0,2700000.0,3,59.0,0,2025,2700000
32.0,1024.0,13.0,2700000.0,3,0.0,0,2025,2700000
14.0,196.0,10.0,2700000.0,3,,0,2025,2700000
43.0,1849.0,13.0,2200000.0,4,0.0,0,2025,2200000
41.0,1681.0,19.0,2200000.0,4,0.0,0,2025,2200000
15.0,225.0,11.0,2200000.0,4,,0,2025,2200000
12.0,144.0,8.0,2200000.0,4,,0,2025,2200000
33.0,1089.0,13.0,1673900.0,2,,0,2025,1673900
73.0,5329.0,10.0,0.0,5,,1,2025,0
34.0,1156.0,8.0,0.0,5,28.0,1,2025,0
